           1     1.17301     1.17301           0
           2     1.16754     1.17027  0.00193216
           3     1.16746     1.16934  0.00149818
           4     1.16986     1.16947  0.00112934
           5     1.16634     1.16884  0.00106295
           6     1.16738      1.1686 0.000913478
           7     1.16839     1.16857 0.000783479
           8      1.1654     1.16817 0.000779369
           9     1.16757     1.16811 0.000695621
          10     1.16535     1.16783 0.000678324
          11     1.17115     1.16813 0.000680417
          12     1.16315     1.16772 0.000739727
          13     1.16816     1.16775 0.000683627
          14     1.16617     1.16764 0.000644088
          15     1.16969     1.16777 0.000615453
          16     1.16519     1.16761 0.000597817
          17     1.16463     1.16744 0.000587821
          18     1.16546     1.16733 0.000565304
          19     1.16743     1.16733 0.000535578
          20     1.16748     1.16734  0.00050885
          21     1.16558     1.16726 0.000491498
          22     1.16768     1.16728 0.000469533
          23     1.16886     1.16734 0.000454173
          24     1.16715     1.16734 0.000435325
          25     1.16876     1.16739 0.000421627
          26     1.16678     1.16737 0.000406079
          27     1.16687     1.16735 0.000391466
          28     1.16842     1.16739 0.000379333
          29     1.16745     1.16739 0.000366258
          30      1.1671     1.16738 0.000354176
          31     1.16759     1.16739 0.000342813
          32     1.16905     1.16744 0.000336002
          33     1.16549     1.16738    0.000331
          34     1.16677     1.16736 0.000321745
          35       1.169     1.16741 0.000315928
          36     1.16567     1.16736 0.000310837
          37     1.16522      1.1673 0.000307768
          38     1.16811     1.16732   0.0003004
          39     1.17085     1.16741 0.000305997
          40     1.16644     1.16739 0.000299309
          41     1.16975     1.16745 0.000297494
          42     1.16688     1.16743 0.000290717
          43     1.16912     1.16747 0.000286595
          44     1.16594     1.16744 0.000282199
          45      1.1716     1.16753 0.000290686
          46     1.16542     1.16749 0.000287971
          47     1.16465     1.16743 0.000288111
          48     1.16987     1.16748 0.000286577
          49     1.17154     1.16756  0.00029246
          50     1.16863     1.16758 0.000287392
