           1     -5.5231     -5.5231           0
           2    -5.52252    -5.52281 0.000204545
           3    -5.52281    -5.52281 0.000136385
           4    -5.52291    -5.52283 0.000104313
           5    -5.52294    -5.52286 8.57151e-05
           6    -5.52305    -5.52289  7.7284e-05
           7    -5.52256    -5.52284 7.91208e-05
           8    -5.52245    -5.52279 8.28938e-05
           9    -5.52352    -5.52287 0.000105767
          10    -5.52235    -5.52282 0.000107574
          11    -5.52376    -5.52291 0.000127359
          12    -5.52278     -5.5229 0.000117195
          13     -5.5223    -5.52285 0.000116908
          14    -5.52286    -5.52285 0.000108558
          15     -5.5232    -5.52287 0.000103768
          16    -5.52239    -5.52284 0.000101529
          17    -5.52319    -5.52286 9.75777e-05
          18    -5.52298    -5.52287 9.23694e-05
          19    -5.52282    -5.52287 8.75516e-05
          20    -5.52263    -5.52286 8.39612e-05
          21    -5.52227    -5.52283 8.45298e-05
          22     -5.5232    -5.52284 8.23884e-05
          23    -5.52328    -5.52286 8.09239e-05
          24    -5.52299    -5.52287  7.7711e-05
          25     -5.5225    -5.52285 7.60038e-05
          26     -5.5236    -5.52288 7.83692e-05
          27    -5.52331     -5.5229 7.70365e-05
          28    -5.52331    -5.52291 7.56623e-05
          29    -5.52281    -5.52291 7.31401e-05
          30    -5.52335    -5.52292 7.21673e-05
          31    -5.52188    -5.52289 7.73526e-05
          32    -5.52319     -5.5229 7.54887e-05
          33    -5.52279     -5.5229 7.32714e-05
          34    -5.52305     -5.5229 7.12615e-05
          35     -5.5236    -5.52292 7.19694e-05
          36    -5.52293    -5.52292 6.99704e-05
          37    -5.52261    -5.52291 6.85851e-05
          38    -5.52306    -5.52292 6.68889e-05
          39    -5.52328    -5.52293 6.58166e-05
          40    -5.52259    -5.52292 6.47108e-05
          41    -5.52278    -5.52291 6.32228e-05
          42    -5.52283    -5.52291 6.17499e-05
          43    -5.52243     -5.5229 6.13072e-05
          44    -5.52294     -5.5229 5.99208e-05
          45    -5.52312    -5.52291 5.87768e-05
          46    -5.52309    -5.52291 5.76319e-05
          47      -5.523    -5.52291 5.64375e-05
          48    -5.52311    -5.52292 5.54152e-05
          49     -5.5236    -5.52293 5.60132e-05
          50    -5.52227    -5.52292 5.64274e-05
