              1        1.77625        1.77625              0
              2        1.77159        1.77392     0.00164631
              3        1.81683        1.78822      0.0117314
              4        1.82789        1.79814       0.012295
              5        1.80921        1.80035      0.0100333
              6        1.79795        1.79995     0.00836906
              7        1.78302        1.79754     0.00751492
              8        1.73098        1.78922       0.010188
              9        1.76391         1.7864     0.00943621
             10        1.81136         1.7889      0.0088163
             11        1.77213        1.78737     0.00814554
             12        1.76137        1.78521     0.00774965
             13        1.80041        1.78638     0.00724125
             14          1.788        1.78649     0.00672495
             15        1.76501        1.78506     0.00642725
             16        1.76347        1.78371      0.0061656
             17        1.78401        1.78373     0.00580294
             18        1.76373        1.78262     0.00558594
             19        1.78015        1.78249     0.00529346
             20        1.78519        1.78262     0.00503051
             21        1.83448        1.78509     0.00536296
             22        1.78413        1.78505     0.00511937
             23        1.83322        1.78714     0.00530801
             24        1.74423        1.78536     0.00537956
             25        1.74853        1.78388      0.0053623
             26         1.7546        1.78276     0.00527304
             27        1.82419        1.78429     0.00529632
             28        1.80555        1.78505     0.00516133
             29        1.79571        1.78542     0.00499643
             30        1.76528        1.78475     0.00487478
             31         1.8143         1.7857     0.00480985
             32          1.811        1.78649     0.00472408
             33        1.82046        1.78752     0.00469175
             34         1.8622        1.78972     0.00504181
             35         1.8038        1.79012      0.0049138
             36        1.87321        1.79243      0.0052917
             37         1.8072        1.79283     0.00516372
             38        1.75913        1.79194     0.00510341
             39        1.76861        1.79134     0.00500749
             40        1.80365        1.79165     0.00489175
             41        1.79676        1.79177     0.00477403
             42        1.79521        1.79186     0.00466106
             43          1.801        1.79207     0.00455752
             44        1.77758        1.79174     0.00446581
             45        1.80576        1.79205     0.00437743
             46        1.80113        1.79225     0.00428672
             47        1.81505        1.79273     0.00422288
             48        1.85677        1.79407     0.00434055
             49        1.82437        1.79469     0.00429578
             50        1.82318        1.79526     0.00424751
