              1        1.18416        1.18416              0
              2        1.18106        1.18261     0.00109754
              3        1.21122        1.19215     0.00782093
              4        1.21859        1.19876     0.00819665
              5        1.20614        1.20024     0.00668888
              6        1.19864        1.19997     0.00557938
              7        1.18868        1.19836     0.00500995
              8        1.15399        1.19281     0.00679202
              9        1.17594        1.19094     0.00629081
             10        1.20757         1.1926     0.00587753
             11        1.18142        1.19158     0.00543036
             12        1.17425        1.19014     0.00516643
             13        1.20028        1.19092      0.0048275
             14          1.192          1.191      0.0044833
             15        1.17668        1.19004     0.00428484
             16        1.17565        1.18914      0.0041104
             17        1.18934        1.18915     0.00386863
             18        1.17582        1.18841     0.00372396
             19        1.18676        1.18833     0.00352897
             20        1.19013        1.18842     0.00335368
             21        1.22299        1.19006     0.00357531
             22        1.18942        1.19003     0.00341291
             23        1.22215        1.19143     0.00353867
             24        1.16282        1.19024     0.00358638
             25        1.16568        1.18925     0.00357487
             26        1.16973         1.1885     0.00351536
             27        1.21613        1.18953     0.00353088
             28         1.2037        1.19003     0.00344088
             29        1.19714        1.19028     0.00333096
             30        1.17685        1.18983     0.00324986
             31        1.20953        1.19047     0.00320656
             32        1.20733        1.19099     0.00314939
             33        1.21364        1.19168     0.00312783
             34        1.24147        1.19314      0.0033612
             35        1.20254        1.19341     0.00327586
             36        1.24881        1.19495      0.0035278
             37         1.2048        1.19522     0.00344248
             38        1.17275        1.19463     0.00340227
             39        1.17907        1.19423     0.00333833
             40        1.20243        1.19443     0.00326116
             41        1.19784        1.19452     0.00318268
             42        1.19681        1.19457     0.00310737
             43        1.20067        1.19471     0.00303834
             44        1.18505        1.19449     0.00297721
             45        1.20384         1.1947     0.00291829
             46        1.20075        1.19483     0.00285781
             47        1.21004        1.19516     0.00281526
             48        1.23785        1.19604      0.0028937
             49        1.21624        1.19646     0.00286385
             50        1.21546        1.19684     0.00283167
