           1     9.42506     9.42506           0
           2     9.37133      9.3982   0.0189962
           3     9.46598     9.42079    0.022376
           4     9.45416     9.42913   0.0182709
           5     9.52868     9.44904   0.0230389
           6     9.49323     9.45641   0.0203424
           7     9.43284     9.45304   0.0177128
           8     9.36656     9.44223   0.0185053
           9     9.36074     9.43318   0.0185322
          10     9.52365     9.44222   0.0187581
          11      9.4098     9.43928   0.0172829
          12       9.421     9.43775   0.0159097
          13     9.49286     9.44199   0.0152401
          14     9.50782     9.44669   0.0148591
          15     9.40703     9.44405   0.0141019
          16     9.47643     9.44607   0.0133649
          17     9.42054     9.44457   0.0126629
          18     9.53399     9.44954   0.0128971
          19     9.50004      9.4522   0.0124892
          20     9.47756     9.45346    0.011929
          21     9.54165     9.45766   0.0120774
          22     9.45532     9.45756   0.0115289
          23     9.46537      9.4579   0.0110327
          24      9.4536     9.45772   0.0105744
          25     9.53817     9.46094   0.0106299
          26     9.42429     9.45953    0.010314
          27     9.46788     9.45984  0.00993669
          28     9.46651     9.46007  0.00958466
          29     9.46125     9.46012  0.00925424
          30     9.56992     9.46378   0.0096424
          31      9.5131     9.46537  0.00946173
          32     9.43713     9.46448   0.0092071
          33     9.47001     9.46465  0.00892962
          34      9.4051      9.4629  0.00883708
          35     9.43903     9.46222  0.00861087
          36      9.4098     9.46076   0.0084939
          37     9.50251     9.46189  0.00833895
          38     9.53042     9.46369  0.00831224
          39     9.42504      9.4627  0.00815798
          40     9.47979     9.46313   0.0079652
          41     9.56913     9.46572  0.00817972
          42     9.49223     9.46635   0.0080093
          43     9.51093     9.46738  0.00788988
          44      9.4783     9.46763  0.00771446
          45     9.49484     9.46824  0.00756668
          46     9.53832     9.46976  0.00755401
          47     9.55102     9.47149  0.00758858
          48     9.45951     9.47124  0.00743459
          49     9.46901     9.47119    0.007283
          50     9.42795     9.47033  0.00718851
