0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00137558 0.0285819 0.169065 0.576756 1.21625 1.869 2.30493 2.56153 2.55611 2.40908 2.179 1.96685 1.74649 1.53287 1.38461 1.24385 1.12675 1.01444 0.939726 0.881967 0.818496 0.77651 0.742069 0.715575 0.702883 0.686809 0.66656 0.684007 0.671837 0.687092 0.705231 0.72363 0.750324 0.780186 0.814662 0.847907 0.89091 0.939274 0.974598 1.01759 1.06274 1.09424 1.12273 1.16267 1.18924 1.21182 1.21021 1.21577 1.20332 1.19084 1.17402 1.14743 1.12397 1.09404 1.06921 1.03696 1.01637 0.985326 0.960214 0.946796 0.925385 0.914593 0.904275 0.891821 0.886046 0.884909 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.72615e-05 0.00160487 0.0229961 0.160916 0.559575 1.20393 1.879 2.34131 2.5769 2.55917 2.41119 2.17801 1.95639 1.72528 1.53966 1.37743 1.24378 1.12862 1.02745 0.94724 0.872117 0.823777 0.76468 0.743631 0.71738 0.687132 0.68868 0.682713 0.682886 0.682447 0.689641 0.70172 0.725988 0.752921 0.781748 0.818052 0.852726 0.885414 0.934731 0.975839 1.02167 1.05823 1.0938 1.12295 1.16037 1.17548 1.2026 1.21775 1.21055 1.20538 1.18888 1.17365 1.13875 1.12097 1.09522 1.06822 1.0425 1.01801 0.98529 0.967227 0.943708 0.933804 0.926522 0.912647 0.896141 0.88921 0.89113 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.36495e-09 0.00132976 0.0249447 0.171854 0.573119 1.22437 1.87851 2.3469 2.58049 2.54497 2.42783 2.20518 1.9572 1.74078 1.55171 1.38724 1.22527 1.11696 1.00774 0.937854 0.869943 0.797648 0.770687 0.726277 0.703316 0.679126 0.668037 0.675377 0.666868 0.677207 0.68064 0.714262 0.73371 0.762251 0.790612 0.817645 0.865562 0.904005 0.950511 0.988652 1.02107 1.07464 1.10329 1.14024 1.163 1.1864 1.20788 1.20593 1.21106 1.20321 1.2003 1.17242 1.14634 1.11213 1.08012 1.05519 1.03177 1.00045 0.98544 0.961359 0.939013 0.923786 0.915152 0.901799 0.895406 0.881852 0.887177 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.75046e-14 0.0011922 0.0228661 0.17165 0.57246 1.23107 1.88239 2.35565 2.51213 2.52345 2.40695 2.19807 1.95647 1.74308 1.55703 1.37706 1.25164 1.12378 1.01762 0.949992 0.865767 0.821793 0.781425 0.740075 0.713501 0.698742 0.686892 0.678896 0.672842 0.682991 0.69557 0.708843 0.728812 0.756006 0.782838 0.82132 0.848737 0.890421 0.925614 0.981332 1.01658 1.04979 1.09679 1.12217 1.16836 1.17804 1.20217 1.21137 1.19924 1.20319 1.18263 1.16404 1.13692 1.12196 1.09553 1.06201 1.04456 1.0234 0.993589 0.980744 0.953054 0.934824 0.927863 0.910661 0.904702 0.887022 0.893021 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.39824e-18 0.00110049 0.0245549 0.168577 0.563223 1.20368 1.88372 2.33981 2.54293 2.56956 2.43744 2.20995 1.9615 1.73624 1.56069 1.37724 1.25057 1.12924 1.01869 0.938725 0.871392 0.808471 0.763104 0.73934 0.708697 0.68887 0.676069 0.671709 0.677287 0.667343 0.677595 0.699831 0.72469 0.764325 0.778657 0.822425 0.857562 0.898371 0.93724 0.988279 1.02009 1.06539 1.10726 1.14078 1.15683 1.18143 1.20477 1.21152 1.20962 1.20951 1.18378 1.17296 1.14538 1.12326 1.07954 1.06519 1.02682 1.00783 0.985857 0.951746 0.942216 0.929397 0.914637 0.913421 0.90043 0.890329 0.897877 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.39988e-23 0.00100878 0.0232125 0.161408 0.562097 1.18821 1.87631 2.3288 2.55824 2.56627 2.40433 2.20772 1.96836 1.73894 1.5537 1.38891 1.24491 1.13376 1.02984 0.940349 0.866473 0.813744 0.76849 0.732894 0.701401 0.689396 0.668299 0.674139 0.670577 0.674496 0.691766 0.703543 0.720441 0.743084 0.776453 0.813457 0.865053 0.89992 0.936621 0.991456 1.02047 1.06753 1.09968 1.12885 1.16567 1.18785 1.19674 1.20904 1.21512 1.20924 1.19342 1.16603 1.156 1.12223 1.09258 1.0637 1.039 1.01428 0.979905 0.96474 0.94216 0.930185 0.921537 0.902754 0.894097 0.889418 0.878218 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.26693e-28 0.00119219 0.0231692 0.160138 0.559031 1.17798 1.86913 2.33422 2.56309 2.54977 2.41558 2.21356 1.97442 1.74565 1.56015 1.40182 1.24676 1.11355 1.0199 0.935181 0.877418 0.816354 0.771095 0.740776 0.697274 0.691198 0.681989 0.669636 0.669971 0.672526 0.693594 0.700736 0.727095 0.755278 0.784683 0.813166 0.857065 0.896691 0.934198 0.976826 1.00754 1.0553 1.09059 1.13761 1.15711 1.18903 1.20712 1.21643 1.22087 1.20565 1.20611 1.17023 1.14522 1.126 1.09348 1.07096 1.04659 1.00815 0.980218 0.960376 0.942254 0.919973 0.90891 0.899894 0.893735 0.887106 0.889614 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.72615e-05 0.0012839 0.0225196 0.161408 0.533067 1.16616 1.85577 2.31143 2.55475 2.54264 2.42544 2.22106 2.00943 1.77607 1.57409 1.39163 1.2387 1.12678 1.03544 0.943874 0.884664 0.8147 0.777172 0.74811 0.716488 0.68316 0.685689 0.668876 0.671933 0.675474 0.68305 0.697705 0.720429 0.737925 0.764331 0.808432 0.838952 0.89041 0.92618 0.971478 1.01351 1.05195 1.09399 1.12198 1.16109 1.17337 1.19934 1.21538 1.22379 1.22012 1.20159 1.18272 1.15946 1.13442 1.10607 1.07673 1.05039 1.01905 0.995408 0.978205 0.950239 0.930674 0.922166 0.909101 0.892122 0.880131 0.880528 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.36495e-09 0.00151317 0.0246416 0.167921 0.558681 1.1987 1.86574 2.32344 2.55567 2.54796 2.43441 2.21753 1.97002 1.74548 1.57261 1.38831 1.24344 1.12678 1.01862 0.944151 0.874634 0.812513 0.773026 0.739904 0.70982 0.683591 0.665709 0.664745 0.661414 0.672484 0.681899 0.701628 0.732476 0.748638 0.776369 0.821844 0.858612 0.909297 0.94435 0.99345 1.02522 1.06634 1.0923 1.12664 1.16039 1.18543 1.20274 1.206 1.2086 1.19776 1.18825 1.17722 1.14441 1.12169 1.1027 1.06704 1.04321 1.01797 0.991059 0.958661 0.942204 0.928334 0.907432 0.907589 0.897599 0.887635 0.884249 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.75046e-14 0.00105464 0.0254644 0.169396 0.586276 1.20154 1.88243 2.35984 2.56033 2.51623 2.38662 2.18148 1.97046 1.75827 1.54266 1.38035 1.25516 1.14255 1.02011 0.933656 0.881251 0.813285 0.764875 0.72373 0.700889 0.682714 0.674049 0.66391 0.669004 0.681594 0.679882 0.714235 0.7274 0.752933 0.786108 0.822367 0.865776 0.904817 0.950735 0.98399 1.02933 1.06391 1.11148 1.12989 1.16017 1.17571 1.20308 1.21259 1.21161 1.18989 1.1804 1.16479 1.13537 1.11862 1.08882 1.06351 1.02881 1.01372 0.986737 0.968414 0.952492 0.930002 0.918048 0.909635 0.895992 0.88507 0.887557 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.72615e-05 0.0022468 0.0258109 0.167758 0.560157 1.19823 1.8415 2.33226 2.52943 2.51397 2.40265 2.19758 1.98504 1.76951 1.58483 1.40599 1.26607 1.12971 1.04083 0.952052 0.881136 0.820139 0.781584 0.752658 0.711338 0.689603 0.678443 0.671739 0.662063 0.669536 0.678109 0.695462 0.725021 0.735272 0.767673 0.80236 0.839618 0.894045 0.925251 0.966338 1.01798 1.04718 1.08457 1.14023 1.15064 1.191 1.21605 1.22345 1.21281 1.21571 1.20048 1.17686 1.15793 1.13633 1.11273 1.06836 1.0433 1.01785 0.994886 0.973396 0.954734 0.934091 0.923374 0.909904 0.890107 0.880592 0.881625 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.36495e-09 0.00100881 0.0231259 0.150757 0.552317 1.20055 1.86357 2.31974 2.54588 2.52645 2.41569 2.19019 1.973 1.75426 1.56163 1.40627 1.26119 1.13373 1.04159 0.953775 0.875816 0.830741 0.768844 0.750196 0.714425 0.682235 0.67277 0.662345 0.674892 0.684654 0.687205 0.704134 0.724881 0.747071 0.780897 0.820343 0.833912 0.889619 0.927237 0.958 1.00556 1.05324 1.08993 1.11977 1.15876 1.18323 1.20526 1.20816 1.22136 1.21794 1.20254 1.18145 1.16344 1.13249 1.10276 1.07854 1.04299 1.02026 0.994162 0.970315 0.954184 0.92628 0.915254 0.916949 0.892254 0.884895 0.882325 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.75046e-14 0.00183413 0.0263738 0.164685 0.573546 1.21089 1.86686 2.33315 2.5603 2.5485 2.41529 2.20132 1.99509 1.73793 1.56678 1.37072 1.23765 1.10938 1.01698 0.933834 0.874672 0.814314 0.766984 0.736707 0.713781 0.68769 0.681311 0.680894 0.664242 0.681538 0.686474 0.703491 0.717121 0.75455 0.782718 0.819401 0.858466 0.889553 0.934016 0.980377 1.01757 1.04987 1.10471 1.13562 1.16212 1.19015 1.2066 1.21445 1.22097 1.20316 1.19551 1.17839 1.13885 1.11747 1.08881 1.06392 1.02918 1.01129 0.985505 0.96199 0.94314 0.928676 0.917462 0.911897 0.901607 0.89114 0.895149 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.39824e-18 0.00155903 0.0240787 0.154731 0.549135 1.19686 1.84584 2.33186 2.5603 2.58346 2.41108 2.19857 1.97811 1.74457 1.56635 1.3923 1.24251 1.11049 1.01539 0.938547 0.862526 0.821278 0.769907 0.738912 0.712444 0.688982 0.67573 0.669636 0.683391 0.678898 0.695759 0.709617 0.727235 0.75671 0.778717 0.818168 0.855279 0.870973 0.933984 0.970003 1.01138 1.06058 1.08996 1.1325 1.16044 1.17567 1.21175 1.21264 1.22306 1.20824 1.20359 1.17948 1.15366 1.12071 1.08864 1.05974 1.04388 1.01298 0.983432 0.969364 0.949134 0.929391 0.914619 0.901834 0.896204 0.892276 0.888902 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.39988e-23 0.00105465 0.0232558 0.164972 0.562757 1.18306 1.84143 2.30866 2.53149 2.55153 2.43825 2.19388 1.99037 1.75108 1.56431 1.39852 1.24667 1.12081 1.0184 0.955339 0.880126 0.829584 0.782063 0.741733 0.704603 0.702394 0.673078 0.681476 0.67202 0.671255 0.678461 0.706744 0.714538 0.750884 0.773027 0.815365 0.848873 0.892123 0.927183 0.964697 1.00026 1.05531 1.09749 1.12581 1.15294 1.19305 1.19811 1.21353 1.21798 1.22515 1.20504 1.17576 1.1524 1.12714 1.10399 1.07471 1.05118 1.02305 0.991887 0.968471 0.94879 0.933816 0.921765 0.907695 0.895699 0.88089 0.886824 
