           1    -7.55471    -7.55471           0
           2    -7.56411    -7.55941  0.00332565
           3    -7.54693    -7.55525   0.0040555
           4    -7.54861    -7.55359  0.00336452
           5    -7.53517    -7.54991   0.0042541
           6     -7.5425    -7.54867  0.00372007
           7    -7.55243    -7.54921  0.00322713
           8    -7.56471    -7.55115  0.00335543
           9    -7.56578    -7.55277  0.00335365
          10    -7.53593    -7.55109  0.00341516
          11    -7.55666    -7.55159  0.00314206
          12    -7.55471    -7.55185  0.00289096
          13    -7.54247    -7.55113  0.00275715
          14    -7.53951     -7.5503  0.00268224
          15    -7.55699    -7.55075  0.00254018
          16    -7.54532    -7.55041  0.00240398
          17    -7.55525    -7.55069  0.00227935
          18    -7.53443    -7.54979   0.0023248
          19    -7.54058    -7.54931  0.00225246
          20    -7.54432    -7.54906  0.00215356
          21    -7.53199    -7.54824  0.00219907
          22    -7.54874    -7.54827  0.00209922
          23    -7.54722    -7.54822  0.00200844
          24    -7.54823    -7.54822  0.00192475
          25    -7.53449    -7.54767  0.00192453
          26    -7.55438    -7.54793  0.00186771
          27    -7.54632    -7.54787  0.00179949
          28    -7.54743    -7.54785  0.00173529
          29    -7.54691    -7.54782  0.00167575
          30    -7.52755    -7.54715  0.00175089
          31    -7.53845    -7.54687  0.00171673
          32    -7.55182    -7.54702  0.00167006
          33    -7.54606    -7.54699   0.0016197
          34    -7.55759     -7.5473  0.00160177
          35    -7.55129    -7.54742  0.00156006
          36      -7.557    -7.54768  0.00153928
          37    -7.54064    -7.54749  0.00150941
          38    -7.53434    -7.54715  0.00150886
          39    -7.55438    -7.54733  0.00148154
          40    -7.54484    -7.54727  0.00144581
          41    -7.52733    -7.54678  0.00149009
          42    -7.54109    -7.54665  0.00146077
          43    -7.53911    -7.54647  0.00143729
          44    -7.54481    -7.54643  0.00140512
          45     -7.5409    -7.54631  0.00137926
          46    -7.53335    -7.54603  0.00137775
          47    -7.53067     -7.5457  0.00138664
          48    -7.54826    -7.54576  0.00135878
          49     -7.5459    -7.54576  0.00133105
          50    -7.55308    -7.54591  0.00131246
